id;name;geoid;geoname;value;datetime
602;Energía asignada en Mercado SPOT Diario España;;;19336.8;2018-01-02T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17976.9;2018-01-02T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20585.8;2018-01-02T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22323.4;2018-01-02T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23750.7;2018-01-02T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23683.2;2018-01-02T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23509.1;2018-01-02T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23910.6;2018-01-02T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23816.8;2018-01-02T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23552;2018-01-02T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22823.1;2018-01-02T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21857.9;2018-01-02T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22979.7;2018-01-02T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23577.4;2018-01-02T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24179.8;2018-01-02T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24356.4;2018-01-02T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22412.8;2018-01-02T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21186.4;2018-01-02T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20314;2018-01-03T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17783.8;2018-01-03T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18343.7;2018-01-03T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19001;2018-01-03T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18859.5;2018-01-03T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19043.4;2018-01-03T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19582.3;2018-01-03T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20815.4;2018-01-03T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22402.5;2018-01-03T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23688.4;2018-01-03T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24216.9;2018-01-03T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24634.9;2018-01-03T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24674.8;2018-01-03T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24876.8;2018-01-03T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24465.8;2018-01-03T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24012.2;2018-01-03T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23576.2;2018-01-03T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23247.6;2018-01-03T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24402.7;2018-01-03T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24791.7;2018-01-03T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25366.8;2018-01-03T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25259.5;2018-01-03T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23637.7;2018-01-03T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22311.9;2018-01-03T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21219.4;2018-01-04T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20354.9;2018-01-04T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20167.9;2018-01-04T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19499.2;2018-01-04T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19256.9;2018-01-04T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19348.7;2018-01-04T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19659.5;2018-01-04T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20872.5;2018-01-04T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21663.4;2018-01-04T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23552.9;2018-01-04T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24694.3;2018-01-04T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24914.8;2018-01-04T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24534.6;2018-01-04T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24692.9;2018-01-04T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24679.6;2018-01-04T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24566.6;2018-01-04T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24104.9;2018-01-04T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22558.2;2018-01-04T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23659.2;2018-01-04T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24393.3;2018-01-04T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24670.2;2018-01-04T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24410.8;2018-01-04T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23059.7;2018-01-04T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22147.8;2018-01-04T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22250.3;2018-01-05T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21091.5;2018-01-05T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20585.8;2018-01-05T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19888.8;2018-01-05T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19642.3;2018-01-05T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19673.5;2018-01-05T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19201.9;2018-01-05T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21308.9;2018-01-05T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23999.5;2018-01-05T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25392.9;2018-01-05T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25511.7;2018-01-05T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25794.2;2018-01-05T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26132.8;2018-01-05T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26065.1;2018-01-05T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25417.6;2018-01-05T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24352.5;2018-01-05T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23118.6;2018-01-05T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21458.4;2018-01-05T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22236;2018-01-05T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22097.1;2018-01-05T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22184.2;2018-01-05T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22197.6;2018-01-05T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20940.2;2018-01-05T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19189.2;2018-01-05T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18282.4;2018-01-06T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16386.7;2018-01-06T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16513.1;2018-01-06T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16072.4;2018-01-06T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16214.2;2018-01-06T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16116.6;2018-01-06T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16109.4;2018-01-06T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16231.5;2018-01-06T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16742;2018-01-06T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17822.7;2018-01-06T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19478.3;2018-01-06T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20581.7;2018-01-06T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20390.6;2018-01-06T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20726.1;2018-01-06T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20687.4;2018-01-06T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20277.8;2018-01-06T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19692.9;2018-01-06T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19085.2;2018-01-06T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20643.8;2018-01-06T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21906.7;2018-01-06T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22217.6;2018-01-06T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22447.4;2018-01-06T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22525.6;2018-01-06T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21369.6;2018-01-06T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20901.5;2018-01-07T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19841;2018-01-07T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19324.7;2018-01-07T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18795.4;2018-01-07T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18510;2018-01-07T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18421.7;2018-01-07T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18174.4;2018-01-07T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17960.1;2018-01-07T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17792.2;2018-01-07T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18790.5;2018-01-07T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20510.5;2018-01-07T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21534.3;2018-01-07T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21480.5;2018-01-07T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21861.2;2018-01-07T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21880.2;2018-01-07T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20636.7;2018-01-07T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19735.4;2018-01-07T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20144;2018-01-07T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22192.5;2018-01-07T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23337.7;2018-01-07T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24469.7;2018-01-07T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24631.5;2018-01-07T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23180.3;2018-01-07T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20666.6;2018-01-07T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20666;2018-01-08T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18526.5;2018-01-08T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17349;2018-01-08T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16639.4;2018-01-08T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;16636.3;2018-01-08T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17481;2018-01-08T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20475.9;2018-01-08T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25622;2018-01-08T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28417.4;2018-01-08T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28831.7;2018-01-08T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29386.4;2018-01-08T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29511.2;2018-01-08T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29373.3;2018-01-08T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29476.3;2018-01-08T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28906.8;2018-01-08T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28349.9;2018-01-08T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27743.7;2018-01-08T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27551;2018-01-08T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28738.2;2018-01-08T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29531.6;2018-01-08T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30375.8;2018-01-08T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30481.9;2018-01-08T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29243.7;2018-01-08T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25553.5;2018-01-08T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22666.6;2018-01-09T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21151.4;2018-01-09T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20114.4;2018-01-09T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19575;2018-01-09T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19470.3;2018-01-09T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20083.4;2018-01-09T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21902.5;2018-01-09T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25395.7;2018-01-09T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28005.8;2018-01-09T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29517.9;2018-01-09T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30100.5;2018-01-09T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30163.2;2018-01-09T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29877.7;2018-01-09T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29953.6;2018-01-09T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29307.1;2018-01-09T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28566.8;2018-01-09T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27919;2018-01-09T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27991.6;2018-01-09T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29357;2018-01-09T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29792.6;2018-01-09T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30204.4;2018-01-09T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29943.3;2018-01-09T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27880.4;2018-01-09T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25388.9;2018-01-09T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22656.8;2018-01-10T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20508.1;2018-01-10T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19361.7;2018-01-10T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18551;2018-01-10T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18233.3;2018-01-10T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18774.3;2018-01-10T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20838.2;2018-01-10T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25093.5;2018-01-10T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27976.2;2018-01-10T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28980;2018-01-10T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29493;2018-01-10T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29535.6;2018-01-10T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29126.7;2018-01-10T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29694.5;2018-01-10T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29113.6;2018-01-10T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28440.1;2018-01-10T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27822.9;2018-01-10T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27714.4;2018-01-10T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29307.8;2018-01-10T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29978.5;2018-01-10T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30874.1;2018-01-10T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30848.3;2018-01-10T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28608.3;2018-01-10T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27661.1;2018-01-10T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25483.4;2018-01-11T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23212.8;2018-01-11T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21926.4;2018-01-11T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21379.6;2018-01-11T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21220.9;2018-01-11T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20853.1;2018-01-11T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21257.9;2018-01-11T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24591.9;2018-01-11T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27639.6;2018-01-11T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28379.4;2018-01-11T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28733.5;2018-01-11T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28512.9;2018-01-11T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28253.2;2018-01-11T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28405.9;2018-01-11T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28191.7;2018-01-11T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27287.7;2018-01-11T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26721.3;2018-01-11T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26123.2;2018-01-11T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28011.6;2018-01-11T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29000.8;2018-01-11T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29386.4;2018-01-11T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29424.4;2018-01-11T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27605.2;2018-01-11T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24721;2018-01-11T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23624.4;2018-01-12T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21917.1;2018-01-12T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20570.2;2018-01-12T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19909.3;2018-01-12T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19607.6;2018-01-12T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20167;2018-01-12T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21925.7;2018-01-12T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;26411.5;2018-01-12T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29088.6;2018-01-12T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30177.5;2018-01-12T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30883.1;2018-01-12T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30505.6;2018-01-12T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30152.9;2018-01-12T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;30261.9;2018-01-12T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29567.6;2018-01-12T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28891.8;2018-01-12T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28180.5;2018-01-12T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27817.8;2018-01-12T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;28911.5;2018-01-12T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29346.4;2018-01-12T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29633.4;2018-01-12T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;29403.7;2018-01-12T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;27535.1;2018-01-12T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25116.7;2018-01-12T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22104.9;2018-01-13T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20030.8;2018-01-13T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;18705.6;2018-01-13T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17961;2018-01-13T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17813.1;2018-01-13T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17512.3;2018-01-13T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;17803.8;2018-01-13T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19133.8;2018-01-13T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20961.7;2018-01-13T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23787.1;2018-01-13T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25342.1;2018-01-13T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25545.5;2018-01-13T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25130.9;2018-01-13T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25361;2018-01-13T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;25133.4;2018-01-13T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;24093.5;2018-01-13T15:00:00+01:00
