id;name;geoid;geoname;value;datetime
602;Energía asignada en Mercado SPOT Diario España;;;20830.9;2016-01-10T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20028.6;2016-01-10T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19802.3;2016-01-10T03:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19738.5;2016-01-10T04:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19628.6;2016-01-10T05:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19460.2;2016-01-10T06:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;19639.4;2016-01-10T07:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20266.6;2016-01-10T08:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21114.2;2016-01-10T09:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22750.7;2016-01-10T10:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23386.7;2016-01-10T11:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23404.2;2016-01-10T12:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23838.8;2016-01-10T13:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23892.7;2016-01-10T14:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23253.3;2016-01-10T15:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22834.6;2016-01-10T16:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;22608.1;2016-01-10T17:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23281.1;2016-01-10T18:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23847.3;2016-01-10T19:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23405.2;2016-01-10T20:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23676.8;2016-01-10T21:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23941.6;2016-01-10T22:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;23721.6;2016-01-10T23:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;21709.5;2016-01-11T00:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20492.7;2016-01-11T01:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20657.9;2016-01-11T02:00:00+01:00
602;Energía asignada en Mercado SPOT Diario España;;;20404.7;2016-01-11T03:00:00+01:00
